,satisfaction_level,last_evaluation,number_project,average_montly_hours,time_spend_company,work_accident,left,promotion_last_5years,department,salary,Overtime_Hours,Log_avg_hours,Norm_satisfaction,Norm_evaluation,Poly_0,Poly_1,Poly_2,Poly_3,Poly_4,job_satisfaction,salary_multiplier,years_since_promotion
5283,0.66,0.92,3.0,177.0,3.0,0.0,0.0,0.0,sales,medium,117.0,5.181783550292085,0.6263736263736264,0.875,1.0,0.39,1.0,0.39,0.1521,0.6072000000000001,,3.0
5284,0.98,0.56,5.0,180.0,3.0,0.0,0.0,0.0,sales,medium,80.0,5.198497031265826,0.978021978021978,0.3125000000000001,0.53,0.59,0.28090000000000004,0.3127,0.34809999999999997,0.5488000000000001,,3.0
5285,0.57,0.39,3.0,193.0,6.0,0.0,0.0,0.0,sales,medium,133.0,5.267858159063328,0.5274725274725274,0.046875,0.35,0.59,0.12249999999999998,0.2065,0.34809999999999997,0.2223,,6.0
5286,0.64,0.78,5.0,148.0,4.0,0.0,0.0,0.0,sales,high,48.0,5.003946305945459,0.6043956043956044,0.65625,0.73,0.66,0.5328999999999999,0.4818,0.43560000000000004,0.49920000000000003,,4.0
5287,0.71,0.58,3.0,194.0,4.0,0.0,0.0,0.0,sales,low,134.0,5.272999558563747,0.6813186813186812,0.3437499999999999,0.89,0.63,0.7921,0.5607,0.39690000000000003,0.41179999999999994,,4.0
5288,0.94,0.7,3.0,271.0,4.0,0.0,0.0,0.0,sales,medium,211.0,5.605802066295998,0.934065934065934,0.53125,0.21,0.93,0.04409999999999999,0.1953,0.8649000000000001,0.6579999999999999,,4.0
5289,0.8,0.85,3.0,135.0,2.0,0.0,0.0,0.0,sales,medium,75.0,4.912654885736052,0.7802197802197802,0.765625,0.21,0.85,0.04409999999999999,0.1785,0.7224999999999999,0.68,,2.0
5290,0.59,0.94,4.0,136.0,2.0,0.0,0.0,0.0,sales,medium,56.0,4.919980925828125,0.5494505494505494,0.90625,0.6,0.83,0.36,0.49799999999999994,0.6889,0.5546,,2.0
5291,0.95,0.7,6.0,243.0,3.0,0.0,0.0,0.0,sales,medium,123.0,5.497168225293202,0.9450549450549449,0.53125,0.94,0.69,0.8835999999999999,0.6486,0.4760999999999999,0.6649999999999999,,3.0
5292,1.0,0.39,2.0,210.0,5.0,0.0,0.0,0.0,sales,low,170.0,5.351858133476067,0.9999999999999999,0.046875,0.92,0.68,0.8464,0.6256,0.4624000000000001,0.39,,5.0
5293,0.53,0.59,3.0,163.0,4.0,0.0,0.0,0.0,accounting,low,103.0,5.099866427824199,0.48351648351648346,0.359375,0.92,0.78,0.8464,0.7176,0.6084,0.3127,,4.0
5294,0.35,0.59,5.0,268.0,3.0,0.0,0.0,0.0,accounting,low,168.0,5.594711379601839,0.28571428571428564,0.359375,0.71,0.98,0.5041,0.6958,0.9603999999999999,0.2065,,3.0
5295,0.73,0.66,3.0,244.0,3.0,0.0,0.0,0.0,accounting,low,184.0,5.501258210544727,0.7032967032967032,0.46875,0.69,0.83,0.4760999999999999,0.5726999999999999,0.6889,0.4818,,3.0
5296,0.89,0.63,4.0,164.0,3.0,0.0,0.0,0.0,hr,low,84.0,5.10594547390058,0.879120879120879,0.421875,0.26,0.51,0.06760000000000001,0.1326,0.2601,0.5607,,3.0
5297,0.21,0.93,4.0,260.0,3.0,0.0,0.0,0.0,hr,low,180.0,5.564520407322694,0.13186813186813184,0.890625,0.21,0.78,0.04409999999999999,0.1638,0.6084,0.1953,,3.0
5298,0.21,0.85,5.0,153.0,3.0,0.0,0.0,0.0,hr,low,53.0,5.0369526024136295,0.13186813186813184,0.765625,0.36,0.42,0.1296,0.1512,0.17639999999999997,0.1785,,3.0
5299,0.6,0.83,4.0,216.0,2.0,1.0,0.0,0.0,hr,low,136.0,5.37989735354046,0.5604395604395603,0.734375,0.81,0.92,0.6561000000000001,0.7452000000000001,0.8464,0.49799999999999994,,2.0
5300,0.94,0.69,2.0,198.0,3.0,0.0,0.0,0.0,technical,low,158.0,5.293304824724492,0.934065934065934,0.515625,0.54,0.88,0.2916,0.4752,0.7744,0.6486,,3.0
5301,0.92,0.68,4.0,196.0,3.0,1.0,0.0,0.0,technical,low,116.0,5.2832037287379885,0.9120879120879121,0.5,0.63,0.87,0.39690000000000003,0.5481,0.7569,0.6256,,3.0
5302,0.92,0.78,3.0,218.0,3.0,0.0,0.0,0.0,technical,low,158.0,5.389071729816501,0.9120879120879121,0.65625,0.86,0.75,0.7395999999999999,0.645,0.5625,0.7176,,3.0
5303,0.71,0.98,5.0,167.0,3.0,0.0,0.0,0.0,technical,low,67.0,5.123963979403259,0.6813186813186812,0.96875,0.8,0.79,0.6400000000000001,0.6320000000000001,0.6241000000000001,0.6958,,3.0
5304,0.69,0.83,4.0,264.0,3.0,0.0,0.0,0.0,technical,low,184.0,5.579729825986222,0.6593406593406592,0.734375,0.55,0.58,0.30250000000000005,0.319,0.3364,0.5726999999999999,,3.0
5305,0.26,0.51,2.0,284.0,2.0,0.0,0.0,0.0,technical,low,244.0,5.652489180268651,0.18681318681318682,0.234375,0.18,0.6,0.0324,0.108,0.36,0.1326,,2.0
5306,0.21,0.78,4.0,218.0,6.0,0.0,0.0,0.0,technical,low,138.0,5.389071729816501,0.13186813186813184,0.65625,0.88,0.98,0.7744,0.8623999999999999,0.9603999999999999,0.1638,,6.0
5307,0.36,0.42,2.0,192.0,2.0,0.0,0.0,0.0,technical,low,152.0,5.262690188904886,0.29670329670329665,0.09375,0.65,0.86,0.42250000000000004,0.559,0.7395999999999999,0.1512,,2.0
5308,0.81,0.92,5.0,255.0,4.0,1.0,0.0,0.0,technical,low,155.0,5.545177444479562,0.7912087912087912,0.875,0.99,1.0,0.9801,0.99,1.0,0.7452000000000001,,4.0
5309,0.54,0.88,3.0,251.0,2.0,0.0,0.0,0.0,technical,low,191.0,5.529429087511423,0.4945054945054945,0.8125,0.88,0.93,0.7744,0.8184,0.8649000000000001,0.4752,,2.0
5310,0.63,0.87,5.0,248.0,2.0,0.0,0.0,0.0,technical,low,148.0,5.517452896464707,0.5934065934065933,0.796875,0.67,0.59,0.4489000000000001,0.3953,0.34809999999999997,0.5481,,2.0
5311,0.86,0.75,5.0,157.0,4.0,0.0,0.0,0.0,support,low,57.0,5.062595033026967,0.846153846153846,0.609375,0.53,0.59,0.28090000000000004,0.3127,0.34809999999999997,0.645,,4.0
5312,0.8,0.79,5.0,240.0,2.0,0.0,0.0,0.0,support,low,140.0,5.484796933490655,0.7802197802197802,0.671875,0.83,0.61,0.6889,0.5063,0.3721,0.6320000000000001,,2.0
5313,0.55,0.58,5.0,262.0,3.0,0.0,0.0,0.0,support,medium,162.0,5.572154032177765,0.5054945054945055,0.3437499999999999,0.36,0.71,0.1296,0.2556,0.5041,0.319,,3.0
5314,0.18,0.6,3.0,130.0,2.0,1.0,0.0,0.0,support,medium,70.0,4.875197323201151,0.09890109890109888,0.375,0.62,0.64,0.3844,0.3968,0.4096,0.108,,2.0
5315,0.88,0.98,3.0,152.0,3.0,0.0,0.0,0.0,support,medium,92.0,5.030437921392435,0.868131868131868,0.96875,0.72,0.67,0.5184,0.4824,0.4489000000000001,0.8623999999999999,,3.0
5316,0.65,0.86,4.0,256.0,2.0,0.0,0.0,0.0,support,medium,176.0,5.54907608489522,0.6153846153846153,0.78125,0.79,0.54,0.6241000000000001,0.42660000000000003,0.2916,0.559,,2.0
5317,0.99,1.0,3.0,139.0,2.0,0.0,0.0,0.0,support,medium,79.0,4.941642422609304,0.9890109890109889,1.0,1.0,0.87,1.0,0.87,0.7569,0.99,,2.0
5318,0.88,0.93,4.0,195.0,2.0,0.0,0.0,0.0,support,medium,115.0,5.278114659230517,0.868131868131868,0.890625,0.65,0.52,0.42250000000000004,0.338,0.27040000000000003,0.8184,,2.0
5319,0.67,0.59,3.0,205.0,5.0,0.0,0.0,0.0,support,medium,145.0,5.327876168789581,0.6373626373626373,0.359375,0.84,0.91,0.7055999999999999,0.7644,0.8281000000000001,0.3953,,5.0
5320,0.53,0.59,4.0,265.0,2.0,0.0,0.0,0.0,support,medium,185.0,5.583496308781699,0.48351648351648346,0.359375,0.81,0.59,0.6561000000000001,0.4779,0.34809999999999997,0.3127,,2.0
5321,0.83,0.61,5.0,246.0,3.0,0.0,0.0,0.0,support,medium,146.0,5.5093883366279774,0.8131868131868131,0.390625,0.59,0.51,0.34809999999999997,0.3009,0.2601,0.5063,,3.0
5322,0.36,0.71,3.0,100.0,3.0,0.0,0.0,0.0,technical,medium,40.0,4.61512051684126,0.29670329670329665,0.546875,0.78,0.53,0.6084,0.41340000000000005,0.28090000000000004,0.2556,,3.0
5323,0.62,0.64,5.0,150.0,3.0,1.0,0.0,0.0,technical,medium,50.0,5.017279836814924,0.5824175824175823,0.4375,0.22,0.52,0.0484,0.1144,0.27040000000000003,0.3968,,3.0
5324,0.72,0.67,4.0,147.0,2.0,0.0,0.0,0.0,technical,medium,67.0,4.997212273764115,0.6923076923076922,0.484375,0.96,0.98,0.9216,0.9408,0.9603999999999999,0.4824,,2.0
5325,0.79,0.54,4.0,244.0,3.0,0.0,0.0,0.0,management,high,164.0,5.501258210544727,0.7692307692307692,0.28125,0.85,0.8,0.7224999999999999,0.68,0.6400000000000001,0.42660000000000003,,3.0
5326,1.0,0.87,4.0,256.0,3.0,0.0,0.0,0.0,IT,low,176.0,5.54907608489522,0.9999999999999999,0.796875,0.12,0.73,0.0144,0.0876,0.5328999999999999,0.87,,3.0
5327,0.65,0.52,4.0,266.0,3.0,1.0,0.0,0.0,IT,medium,186.0,5.58724865840025,0.6153846153846153,0.25,0.6,0.68,0.36,0.40800000000000003,0.4624000000000001,0.338,,3.0
5328,0.84,0.91,3.0,199.0,4.0,0.0,0.0,0.0,IT,medium,139.0,5.298317366548036,0.824175824175824,0.859375,0.93,0.84,0.8649000000000001,0.7812,0.7055999999999999,0.7644,,4.0
5329,0.81,0.59,2.0,236.0,3.0,0.0,0.0,0.0,IT,medium,196.0,5.4680601411351315,0.7912087912087912,0.359375,0.73,0.86,0.5328999999999999,0.6278,0.7395999999999999,0.4779,,3.0
5330,0.59,0.51,3.0,203.0,2.0,1.0,0.0,0.0,IT,medium,143.0,5.318119993844216,0.5494505494505494,0.234375,0.7,0.66,0.48999999999999994,0.46199999999999997,0.43560000000000004,0.3009,,2.0
5331,0.78,0.53,3.0,156.0,3.0,0.0,0.0,0.0,product_mng,low,96.0,5.056245805348308,0.7582417582417582,0.265625,0.18,0.59,0.0324,0.10619999999999999,0.34809999999999997,0.41340000000000005,,3.0
5332,0.22,0.52,5.0,109.0,4.0,0.0,0.0,0.0,product_mng,low,9.0,4.700480365792417,0.14285714285714285,0.25,0.81,0.6,0.6561000000000001,0.486,0.36,0.1144,,4.0
5333,0.96,0.98,5.0,248.0,3.0,0.0,0.0,0.0,product_mng,low,148.0,5.517452896464707,0.9560439560439559,0.96875,0.28,0.9,0.07840000000000001,0.25200000000000006,0.81,0.9408,,3.0
5334,0.85,0.8,4.0,254.0,2.0,0.0,0.0,0.0,product_mng,low,174.0,5.541263545158426,0.8351648351648351,0.6875,0.74,0.79,0.5476,0.5846,0.6241000000000001,0.68,,2.0
5335,0.12,0.73,6.0,166.0,3.0,0.0,0.0,0.0,IT,low,46.0,5.117993812416755,0.03296703296703296,0.578125,0.5,0.74,0.25,0.37,0.5476,0.0876,,3.0
5336,0.6,0.68,4.0,264.0,2.0,1.0,0.0,0.0,RandD,low,184.0,5.579729825986222,0.5604395604395603,0.5,0.83,0.85,0.6889,0.7054999999999999,0.7224999999999999,0.40800000000000003,,2.0
5337,0.93,0.84,5.0,266.0,3.0,0.0,0.0,0.0,RandD,low,166.0,5.58724865840025,0.923076923076923,0.75,0.55,0.66,0.30250000000000005,0.36300000000000004,0.43560000000000004,0.7812,,3.0
5338,0.73,0.86,4.0,138.0,2.0,0.0,0.0,0.0,RandD,low,58.0,4.9344739331306915,0.7032967032967032,0.78125,0.77,0.94,0.5929,0.7238,0.8835999999999999,0.6278,,2.0
5339,0.7,0.66,3.0,151.0,2.0,0.0,0.0,0.0,RandD,low,91.0,5.0238805208462765,0.6703296703296702,0.46875,0.92,0.58,0.8464,0.5336,0.3364,0.46199999999999997,,2.0
5340,0.18,0.59,4.0,132.0,3.0,0.0,0.0,0.0,RandD,low,52.0,4.890349128221754,0.09890109890109888,0.359375,0.59,0.89,0.34809999999999997,0.5251,0.7921,0.10619999999999999,,3.0
5341,0.81,0.6,4.0,133.0,3.0,0.0,0.0,0.0,RandD,low,53.0,4.897839799950911,0.7912087912087912,0.375,0.45,0.72,0.2025,0.324,0.5184,0.486,,3.0
5342,0.28,0.9,4.0,275.0,6.0,0.0,0.0,0.0,marketing,low,195.0,5.62040086571715,0.20879120879120883,0.84375,0.76,0.97,0.5776,0.7372,0.9409,0.25200000000000006,,6.0
5343,0.74,0.79,3.0,275.0,3.0,0.0,0.0,0.0,sales,low,215.0,5.62040086571715,0.7142857142857142,0.671875,0.89,0.69,0.7921,0.6141,0.4760999999999999,0.5846,,3.0
5344,0.5,0.74,4.0,272.0,5.0,0.0,0.0,0.0,accounting,low,192.0,5.60947179518496,0.4505494505494505,0.59375,0.73,0.5,0.5328999999999999,0.365,0.25,0.37,,5.0
5345,0.83,0.85,4.0,201.0,2.0,1.0,0.0,0.0,support,low,121.0,5.308267697401205,0.8131868131868131,0.765625,0.65,0.7,0.42250000000000004,0.45499999999999996,0.48999999999999994,0.7054999999999999,,2.0
5346,0.55,0.66,3.0,164.0,2.0,0.0,0.0,0.0,technical,low,104.0,5.10594547390058,0.5054945054945055,0.46875,0.14,0.96,0.019600000000000003,0.13440000000000002,0.9216,0.36300000000000004,,2.0
5347,0.77,0.94,4.0,224.0,2.0,0.0,0.0,0.0,management,low,144.0,5.41610040220442,0.7472527472527472,0.90625,0.3,0.47,0.09,0.141,0.22089999999999999,0.7238,,2.0
5348,0.92,0.58,4.0,201.0,2.0,0.0,0.0,0.0,marketing,low,121.0,5.308267697401205,0.9120879120879121,0.3437499999999999,0.53,0.82,0.28090000000000004,0.4346,0.6723999999999999,0.5336,,2.0
5349,0.59,0.89,5.0,169.0,2.0,1.0,0.0,0.0,marketing,low,69.0,5.135798437050262,0.5494505494505494,0.828125,0.66,0.89,0.43560000000000004,0.5874,0.7921,0.5251,,2.0
5350,0.45,0.72,4.0,149.0,3.0,0.0,0.0,0.0,marketing,low,69.0,5.0106352940962555,0.3956043956043956,0.5625,0.84,0.59,0.7055999999999999,0.49559999999999993,0.34809999999999997,0.324,,3.0
5351,0.76,0.97,3.0,271.0,3.0,0.0,0.0,0.0,sales,low,211.0,5.605802066295998,0.7362637362637362,0.953125,0.74,0.97,0.5476,0.7178,0.9409,0.7372,,3.0
5352,0.89,0.69,4.0,137.0,3.0,0.0,0.0,0.0,sales,medium,57.0,4.927253685157205,0.879120879120879,0.515625,0.56,0.4,0.31360000000000005,0.22400000000000003,0.16000000000000003,0.6141,,3.0
5353,0.73,0.5,3.0,208.0,2.0,0.0,0.0,0.0,sales,medium,148.0,5.342334251964811,0.7032967032967032,0.21875,0.42,0.47,0.17639999999999997,0.1974,0.22089999999999999,0.365,,2.0
5354,0.65,0.7,3.0,231.0,3.0,0.0,0.0,0.0,sales,medium,171.0,5.44673737166631,0.6153846153846153,0.53125,0.29,0.8,0.0841,0.23199999999999998,0.6400000000000001,0.45499999999999996,,3.0
5355,0.14,0.96,3.0,196.0,5.0,1.0,0.0,0.0,sales,medium,136.0,5.2832037287379885,0.05494505494505497,0.9375,0.54,0.72,0.2916,0.38880000000000003,0.5184,0.13440000000000002,,5.0
5356,0.3,0.47,2.0,159.0,4.0,0.0,0.0,0.0,sales,medium,119.0,5.075173815233827,0.23076923076923073,0.171875,0.8,0.52,0.6400000000000001,0.41600000000000004,0.27040000000000003,0.141,,4.0
5357,0.53,0.82,5.0,184.0,3.0,0.0,0.0,0.0,sales,medium,84.0,5.220355825078324,0.48351648351648346,0.71875,0.89,0.93,0.7921,0.8277000000000001,0.8649000000000001,0.4346,,3.0
5358,0.66,0.89,3.0,257.0,3.0,0.0,0.0,0.0,sales,medium,197.0,5.552959584921617,0.6263736263736264,0.828125,0.92,0.58,0.8464,0.5336,0.3364,0.5874,,3.0
5359,0.84,0.59,3.0,234.0,2.0,0.0,0.0,0.0,sales,medium,174.0,5.459585514144159,0.824175824175824,0.359375,0.87,0.68,0.7569,0.5916,0.4624000000000001,0.49559999999999993,,2.0
5360,0.74,0.97,3.0,239.0,4.0,1.0,0.0,0.0,sales,medium,179.0,5.480638923341991,0.7142857142857142,0.953125,0.76,0.82,0.5776,0.6232,0.6723999999999999,0.7178,,4.0
5361,0.56,0.4,2.0,255.0,3.0,0.0,0.0,0.0,sales,medium,215.0,5.545177444479562,0.5164835164835165,0.0625,0.64,0.61,0.4096,0.3904,0.3721,0.22400000000000003,,3.0
5362,0.42,0.47,4.0,146.0,3.0,1.0,0.0,0.0,sales,medium,66.0,4.990432586778736,0.36263736263736257,0.171875,0.83,0.57,0.6889,0.4730999999999999,0.32489999999999997,0.1974,,3.0
5363,0.29,0.8,5.0,103.0,6.0,0.0,0.0,0.0,sales,medium,3.0,4.6443908991413725,0.21978021978021972,0.6875,0.55,0.6,0.30250000000000005,0.33,0.36,0.23199999999999998,,6.0
5364,0.54,0.72,5.0,206.0,4.0,0.0,0.0,0.0,sales,high,106.0,5.332718793265369,0.4945054945054945,0.5625,0.83,0.7,0.6889,0.581,0.48999999999999994,0.38880000000000003,,4.0
5365,0.8,0.52,3.0,253.0,2.0,1.0,0.0,0.0,sales,low,193.0,5.537334267018537,0.7802197802197802,0.25,0.58,0.62,0.3364,0.3596,0.3844,0.41600000000000004,,2.0
5366,0.89,0.93,4.0,245.0,4.0,0.0,0.0,0.0,sales,medium,165.0,5.5053315359323625,0.879120879120879,0.890625,0.67,0.97,0.4489000000000001,0.6499,0.9409,0.8277000000000001,,4.0
5367,0.92,0.58,3.0,261.0,3.0,1.0,0.0,0.0,sales,medium,201.0,5.568344503761097,0.9120879120879121,0.3437499999999999,0.65,0.57,0.42250000000000004,0.3705,0.32489999999999997,0.5336,,3.0
5368,0.87,0.68,4.0,217.0,3.0,0.0,0.0,0.0,sales,medium,137.0,5.384495062789089,0.8571428571428571,0.5,0.89,0.95,0.7921,0.8454999999999999,0.9025,0.5916,,3.0
5369,0.76,0.82,4.0,172.0,3.0,1.0,0.0,0.0,sales,medium,92.0,5.153291594497779,0.7362637362637362,0.71875,0.84,0.5,0.7055999999999999,0.42,0.25,0.6232,,3.0
5370,0.64,0.61,3.0,221.0,3.0,0.0,0.0,0.0,accounting,low,161.0,5.402677381872279,0.6043956043956044,0.390625,0.5,0.7,0.25,0.35,0.48999999999999994,0.3904,,3.0
5371,0.83,0.57,2.0,246.0,5.0,1.0,0.0,0.0,accounting,low,206.0,5.5093883366279774,0.8131868131868131,0.3281249999999999,0.7,0.51,0.48999999999999994,0.357,0.2601,0.4730999999999999,,5.0
5372,0.55,0.6,3.0,145.0,4.0,0.0,0.0,0.0,accounting,low,85.0,4.983606621708336,0.5054945054945055,0.375,0.79,0.83,0.6241000000000001,0.6557,0.6889,0.33,,4.0
5373,0.83,0.7,5.0,168.0,3.0,0.0,0.0,0.0,hr,low,68.0,5.1298987149230735,0.8131868131868131,0.53125,0.19,0.72,0.0361,0.1368,0.5184,0.581,,3.0
5374,0.58,0.62,5.0,184.0,3.0,0.0,0.0,0.0,hr,low,84.0,5.220355825078324,0.5384615384615383,0.40625,0.89,0.5,0.7921,0.445,0.25,0.3596,,3.0
5375,0.67,0.97,4.0,186.0,3.0,0.0,0.0,0.0,hr,low,106.0,5.231108616854587,0.6373626373626373,0.953125,0.36,0.6,0.1296,0.216,0.36,0.6499,,3.0
5376,0.65,0.57,3.0,238.0,3.0,0.0,0.0,0.0,hr,low,178.0,5.476463551931511,0.6153846153846153,0.3281249999999999,0.62,0.66,0.3844,0.4092,0.43560000000000004,0.3705,,3.0
5377,0.89,0.95,5.0,203.0,3.0,0.0,0.0,0.0,technical,low,103.0,5.318119993844216,0.879120879120879,0.921875,0.84,0.93,0.7055999999999999,0.7812,0.8649000000000001,0.8454999999999999,,3.0
5378,0.84,0.5,5.0,195.0,3.0,0.0,0.0,0.0,technical,low,95.0,5.278114659230517,0.824175824175824,0.21875,0.65,0.87,0.42250000000000004,0.5655,0.7569,0.42,,3.0
5379,0.5,0.7,5.0,264.0,2.0,0.0,0.0,0.0,technical,low,164.0,5.579729825986222,0.4505494505494505,0.53125,0.65,0.7,0.42250000000000004,0.45499999999999996,0.48999999999999994,0.35,,2.0
5380,0.7,0.51,3.0,256.0,3.0,0.0,0.0,0.0,technical,low,196.0,5.54907608489522,0.6703296703296702,0.234375,0.87,0.92,0.7569,0.8004,0.8464,0.357,,3.0
5381,0.79,0.83,5.0,268.0,3.0,0.0,0.0,0.0,technical,low,168.0,5.594711379601839,0.7692307692307692,0.734375,0.66,0.73,0.43560000000000004,0.4818,0.5328999999999999,0.6557,,3.0
5382,0.19,0.72,6.0,243.0,6.0,1.0,0.0,0.0,technical,low,123.0,5.497168225293202,0.10989010989010989,0.5625,0.83,0.9,0.6889,0.747,0.81,0.1368,,6.0
5383,0.89,0.5,4.0,136.0,2.0,1.0,0.0,0.0,technical,low,56.0,4.919980925828125,0.879120879120879,0.21875,0.89,0.63,0.7921,0.5607,0.39690000000000003,0.445,,2.0
5384,0.36,0.6,2.0,136.0,6.0,0.0,0.0,0.0,technical,low,96.0,4.919980925828125,0.29670329670329665,0.375,0.91,0.97,0.8281000000000001,0.8827,0.9409,0.216,,6.0
5385,0.62,0.66,5.0,165.0,3.0,0.0,0.0,0.0,technical,low,65.0,5.111987788356544,0.5824175824175823,0.46875,0.91,0.56,0.8281000000000001,0.5096,0.31360000000000005,0.4092,,3.0
5386,0.84,0.93,6.0,166.0,4.0,0.0,0.0,0.0,technical,low,46.0,5.117993812416755,0.824175824175824,0.890625,0.83,0.5,0.6889,0.415,0.25,0.7812,,4.0
5387,0.65,0.87,4.0,267.0,2.0,0.0,0.0,0.0,technical,low,187.0,5.5909869805108565,0.6153846153846153,0.796875,0.87,0.82,0.7569,0.7133999999999999,0.6723999999999999,0.5655,,2.0
5388,0.65,0.7,4.0,233.0,3.0,0.0,0.0,0.0,support,medium,153.0,5.455321115357702,0.6153846153846153,0.53125,0.62,0.79,0.3844,0.4898,0.6241000000000001,0.45499999999999996,,3.0
5389,0.87,0.92,3.0,141.0,2.0,0.0,0.0,0.0,support,medium,81.0,4.955827057601261,0.8571428571428571,0.875,0.54,1.0,0.2916,0.54,1.0,0.8004,,2.0
5390,0.66,0.73,5.0,249.0,2.0,0.0,0.0,0.0,support,medium,149.0,5.521460917862246,0.6263736263736264,0.578125,0.84,0.53,0.7055999999999999,0.4452,0.28090000000000004,0.4818,,2.0
5391,0.83,0.9,3.0,102.0,4.0,0.0,0.0,0.0,support,medium,42.0,4.634728988229636,0.8131868131868131,0.84375,0.33,0.82,0.10890000000000001,0.2706,0.6723999999999999,0.747,,4.0
5392,0.89,0.63,3.0,268.0,3.0,0.0,0.0,0.0,support,medium,208.0,5.594711379601839,0.879120879120879,0.421875,0.79,0.58,0.6241000000000001,0.4582,0.3364,0.5607,,3.0
5393,0.91,0.97,4.0,139.0,3.0,0.0,0.0,0.0,support,medium,59.0,4.941642422609304,0.901098901098901,0.953125,0.31,0.41,0.0961,0.1271,0.16809999999999997,0.8827,,3.0
5394,0.91,0.56,3.0,168.0,2.0,0.0,0.0,0.0,support,medium,108.0,5.1298987149230735,0.901098901098901,0.3125000000000001,0.68,0.81,0.4624000000000001,0.5508000000000001,0.6561000000000001,0.5096,,2.0
5395,0.83,0.5,4.0,259.0,2.0,0.0,0.0,0.0,support,medium,179.0,5.560681631015528,0.8131868131868131,0.21875,0.52,0.7,0.27040000000000003,0.364,0.48999999999999994,0.415,,2.0
5396,0.87,0.82,4.0,248.0,2.0,0.0,0.0,0.0,support,medium,168.0,5.517452896464707,0.8571428571428571,0.71875,0.54,0.64,0.2916,0.3456,0.4096,0.7133999999999999,,2.0
5397,0.62,0.79,3.0,274.0,3.0,0.0,0.0,0.0,support,medium,214.0,5.616771097666572,0.5824175824175823,0.671875,0.73,0.78,0.5328999999999999,0.5694,0.6084,0.4898,,3.0
5398,0.54,1.0,3.0,169.0,2.0,0.0,0.0,0.0,support,medium,109.0,5.135798437050262,0.4945054945054945,1.0,0.49,0.74,0.24009999999999998,0.3626,0.5476,0.54,,2.0
5399,0.84,0.53,5.0,190.0,3.0,0.0,0.0,0.0,technical,medium,90.0,5.25227342804663,0.824175824175824,0.265625,0.37,0.67,0.1369,0.2479,0.4489000000000001,0.4452,,3.0
5400,0.33,0.82,2.0,114.0,5.0,0.0,0.0,0.0,technical,high,74.0,4.74493212836325,0.26373626373626374,0.71875,0.53,0.84,0.28090000000000004,0.4452,0.7055999999999999,0.2706,,5.0
5401,0.79,0.58,4.0,191.0,6.0,0.0,0.0,0.0,technical,low,111.0,5.2574953720277815,0.7692307692307692,0.3437499999999999,0.58,0.75,0.3364,0.43499999999999994,0.5625,0.4582,,6.0
5402,0.31,0.41,2.0,263.0,3.0,0.0,0.0,0.0,management,medium,223.0,5.575949103146316,0.24175824175824173,0.078125,0.2,0.51,0.04000000000000001,0.10200000000000001,0.2601,0.1271,,3.0
5403,0.68,0.81,3.0,166.0,2.0,0.0,0.0,0.0,IT,medium,106.0,5.117993812416755,0.6483516483516484,0.703125,0.91,0.6,0.8281000000000001,0.546,0.36,0.5508000000000001,,2.0
5404,0.52,0.7,4.0,247.0,5.0,0.0,0.0,0.0,IT,medium,167.0,5.5134287461649825,0.4725274725274725,0.53125,0.53,0.78,0.28090000000000004,0.41340000000000005,0.6084,0.364,,5.0
5405,0.54,0.64,3.0,203.0,4.0,0.0,0.0,0.0,IT,medium,143.0,5.318119993844216,0.4945054945054945,0.4375,0.99,0.72,0.9801,0.7128,0.5184,0.3456,,4.0
5406,0.73,0.78,4.0,181.0,4.0,0.0,0.0,0.0,IT,low,101.0,5.204006687076795,0.7032967032967032,0.65625,0.97,0.87,0.9409,0.8439,0.7569,0.5694,,4.0
5407,0.49,0.74,3.0,229.0,3.0,1.0,0.0,0.0,IT,low,169.0,5.438079308923196,0.43956043956043955,0.59375,0.18,0.93,0.0324,0.1674,0.8649000000000001,0.3626,,3.0
5408,0.37,0.67,2.0,159.0,2.0,0.0,0.0,0.0,product_mng,low,119.0,5.075173815233827,0.30769230769230765,0.484375,0.83,0.93,0.6889,0.7719,0.8649000000000001,0.2479,,2.0
5409,0.53,0.84,3.0,151.0,3.0,0.0,0.0,0.0,product_mng,low,91.0,5.0238805208462765,0.48351648351648346,0.75,0.49,0.47,0.24009999999999998,0.23029999999999998,0.22089999999999999,0.4452,,3.0
5410,0.58,0.75,4.0,222.0,3.0,1.0,0.0,0.0,product_mng,low,142.0,5.407171771460119,0.5384615384615383,0.609375,0.74,0.93,0.5476,0.6882,0.8649000000000001,0.43499999999999994,,3.0
5411,0.2,0.51,2.0,163.0,2.0,0.0,0.0,0.0,product_mng,low,123.0,5.099866427824199,0.1208791208791209,0.234375,0.7,0.6,0.48999999999999994,0.42,0.36,0.10200000000000001,,2.0
5412,0.91,0.6,4.0,163.0,5.0,0.0,0.0,0.0,IT,low,83.0,5.099866427824199,0.901098901098901,0.375,0.97,0.91,0.9409,0.8827,0.8281000000000001,0.546,,5.0
5413,0.53,0.78,2.0,138.0,2.0,0.0,0.0,0.0,RandD,low,98.0,4.9344739331306915,0.48351648351648346,0.65625,0.92,0.91,0.8464,0.8372,0.8281000000000001,0.41340000000000005,,2.0
